5141,20181010,162003,5.85262,0.131266,51.133,0.21394,6.22717,0.18921,49.2936,0.266604,5.51789,0.168414,53.0749,0.337067
5145,20181010,214212,6.5013,0.171899,50.7634,0.227284,6.89966,0.164631,49.2064,0.195539,6.1503,0.219889,52.343,0.32816
5204,20181011,212505,7.68319,0.259489,52.8612,0.258785,8.56201,0.325934,51.5674,0.270489,7.02761,0.229734,54.1263,0.277898
5235,20181012,140815,10.1848,0.402139,52.8407,0.231785,11.1287,0.483983,51.8921,0.233776,9.98186,0.726712,53.6611,0.379153
5308,20181015,140011,19.8806,1.76132,53.5604,0.276088,22.5119,2.56556,52.7582,0.308291,17.9826,0.757114,54.5691,0.143185
5311,20181015,202640,20.8829,1.10631,53.7704,0.157999,30.5406,2.94144,52.2768,0.194819,15.8947,0.61877,55.3455,0.158986
5387,20181017,173125,35.7324,4.44462,54.133,0.220235,78.1756,25.518,52.8281,0.260723,23.3231,2.06199,55.4722,0.243043
5424,20181018,175620,42.6732,6.95682,54.3992,0.243399,110.683,57.5679,53.1867,0.301969,26.6818,3.27875,55.6696,0.295205
5426,20181019,22109,49.2471,8.3352,54.3268,0.21899,182.296,97.3887,53.1637,0.19222,28.3845,4.02629,55.5443,0.320515
5429,20181019,93815,59.2789,12.4157,54.2607,0.225171,146.328,77.8566,53.532,0.233777,36.9452,5.31941,55.0408,0.246076
5431,20181019,225839,76.9808,25.971,54.0877,0.278866,121.213,71.8121,53.5486,0.317997,54.5246,14.8528,54.6763,0.312752
5432,20181020,54934,83.0748,21.6407,54.2639,0.200319,220.803,192.408,53.7115,0.254235,50.6809,7.81172,54.8539,0.19621
5433,20181020,193012,97.4541,30.9897,54.1822,0.20828,269.252,198.785,53.7308,0.176841,59.2283,13.3971,54.6537,0.242659
5434,20181021,50907,83.923,21.8007,54.4251,0.19834,332.416,306.912,53.6074,0.180116,47.115,9.68544,55.2771,0.280865
5437,20181021,141854,107.305,38.126,54.3818,0.212267,1622.34,7827.79,53.8294,0.197213,58.73,13.853,54.9089,0.262767
5439,20181022,34311,114.646,41.4048,54.3851,0.201985,4.36131e+07,1.41421,53.5782,0.104701,46.7986,7.34223,55.4555,0.215401
5441,20181022,55914,140.15,65.6823,54.3757,0.214563,1063.16,4211.12,53.8458,0.240577,76.6568,17.9312,54.9093,0.196423
5442,20181022,150930,250.381,268.456,53.954,0.273011,-868.896,1,53.5564,759.376,59.6968,21.9877,54.7954,0.391305
5449,20181022,191548,154.447,80.7072,54.212,0.216461,3.08375e+07,1.41421,53.6854,0.0955495,67.9781,20.6885,54.8394,0.287323
5450,20181023,5011,4.99953e+06,2.23874e+07,54.1586,0.102017,1.21445e+08,1.41421,53.9682,0.132338,262.673,215.584,54.5578,0.190207
5452,20181023,54841,328.883,382.875,54.3084,0.22731,-113.871,23.6194,53.5684,0.12323,33.7082,6.55361,55.641,0.303724
5458,20181023,141334,142.011,65.9718,54.7521,0.21143,368.84,453.714,54.409,0.214543,86.1212,30.4277,55.1537,0.261897
5460,20181023,203418,415.907,681.733,54.3172,0.253087,2.43689e+08,4.59504e+08,53.9918,0.105341,93.8443,44.063,54.9862,0.311945
5758,20181101,200639,9.64531,0.316249,53.8725,0.206568,10.5469,0.444845,52.871,0.243239,8.90863,0.278269,54.9001,0.211727
5759,20181102,43730,10.1499,0.330865,54.1009,0.196484,11.5983,0.428063,53.0568,0.194121,9.03418,0.295767,55.1627,0.22392
5760,20181102,70531,10.8271,0.38279,54.2343,0.200834,11.9101,0.447715,53.4444,0.199389,9.91542,0.411474,55.0597,0.253493
5762,20181102,110333,12.7127,0.424428,53.2802,0.159784,13.2042,0.61209,52.9061,0.224933,11.0918,0.706742,54.0996,0.331272
5765,20181102,152712,12.0907,0.723625,53.7008,0.302753,14.1273,0.645065,52.8741,0.198714,10.4555,0.809587,54.5928,0.451721
5766,20181102,162108,12.7691,0.516706,53.7688,0.194542,13.8243,0.727283,53.1003,0.23498,11.8975,0.382425,54.4463,0.16476
5769,20181102,220658,12.6434,0.491338,54.2318,0.190256,13.9828,0.737371,53.5458,0.23413,11.6594,0.417313,54.9237,0.18802
5770,20181103,4218,13.8699,0.573055,54.0069,0.184218,15.965,0.721966,53.2616,0.176024,12.2891,0.513999,54.7609,0.21153
5771,20181103,70848,14.4393,0.591423,54.0238,0.17571,18.0343,0.929514,53.0011,0.180665,12.0896,0.451344,55.05,0.192382
5773,20181103,170758,15.1133,0.558647,54.4417,0.152921,17.7453,0.95034,53.6397,0.190226,13.2377,0.51058,55.2455,0.183494
5774,20181103,210915,16.4106,0.902083,54.3497,0.209545,19.7867,1.18515,53.7097,0.191762,14.032,0.820167,55.0118,0.258387
5775,20181104,21029,17.8131,1.42558,54.0941,0.283167,21.8073,1.47731,53.1465,0.212808,16.8069,1.88377,54.8072,0.381391
5776,20181104,60852,18.2876,0.92532,54.3009,0.173454,21.5869,1.50267,53.7489,0.20366,15.8437,0.704166,54.8754,0.174393
5777,20181104,102436,19.3354,1.12035,54.5027,0.188809,22.9798,1.59853,53.8221,0.192781,16.6668,0.898924,55.2001,0.203149
5778,20181104,185703,20.6922,1.48693,54.4223,0.218848,25.408,2.65489,53.7726,0.263299,17.5932,1.29884,55.1174,0.267297
5779,20181104,215232,21.8975,1.41568,54.3616,0.186074,28.7848,2.57557,53.5547,0.195471,17.6798,1.06027,55.1817,0.214911
5780,20181105,44659,23.062,1.60925,54.4317,0.191148,31.9956,2.95565,53.5997,0.186034,18.3291,1.21778,55.2632,0.232093
5784,20181105,91033,21.023,2.05808,54.7297,0.295093,29.1586,3.5193,53.8964,0.262457,16.2933,1.45388,55.6244,0.343279
5785,20181105,164926,24.2088,2.23875,54.5349,0.241956,31.4726,3.41748,53.8293,0.219632,19.6898,1.71209,55.2558,0.279992
5786,20181106,41203,27.1289,2.3138,54.4643,0.199313,35.5707,4.41964,53.8423,0.221259,22.0342,1.60738,55.0976,0.209809
5794,20181106,202406,31.6477,2.75609,54.8196,0.176033,44.8692,8.21198,53.8576,0.259837,24.7352,1.73671,55.7831,0.181401
5796,20181107,31757,32.6463,3.45991,54.7931,0.207614,52.3206,12.0364,53.7689,0.282131,23.9156,1.5919,55.8229,0.176557
5797,20181107,62657,37.6765,4.30567,54.7401,0.194178,57.7593,12.054,54.0109,0.233802,28.1307,3.02778,55.4595,0.242181
5809,20181107,171214,45.5707,5.29459,54.52,0.16293,88.0338,23.5172,53.7404,0.193666,30.8646,2.85098,55.3057,0.1942
5810,20181108,15721,50.3258,8.22568,54.4111,0.207309,58.9232,9.51404,54.2184,0.181564,43.5933,8.52946,54.6213,0.284311
5814,20181108,112037,45.0367,4.73699,54.6534,0.1496,75.0243,16.6392,53.997,0.190717,32.3902,3.16755,55.3206,0.191524
5816,20181108,213638,57.4873,11.5286,54.5691,0.223536,143.467,66.5905,53.7242,0.208364,36.094,5.28695,55.4368,0.260408
5817,20181108,231159,68.894,13.1211,54.5652,0.177396,132.473,47.1907,53.9767,0.172737,46.2008,6.63196,55.1734,0.198941
5819,20181109,84356,69.5743,13.1219,54.6929,0.17438,119.571,43.0586,54.1498,0.200909,48.7483,9.52747,55.2421,0.24562
5826,20181109,233403,66.9329,13.629,54.7683,0.195928,184.116,120.438,54.1141,0.228405,40.9085,5.4488,55.4561,0.208398
5827,20181110,52029,171.59,135.76,54.1579,0.294878,229.268,254.472,54.0015,0.326453,104.957,50.3952,54.4111,0.280995
5831,20181110,65737,79.184,19.9716,54.6076,0.204706,9.22694e+06,1.41421,53.747,0.0875188,39.4429,5.74698,55.4956,0.240671
5833,20181110,101208,58.7502,10.5594,55.0425,0.197805,112.141,60.964,54.401,0.314852,40.9455,4.75552,55.6835,0.173673
5834,20181110,144118,121.855,38.0895,54.5212,0.164947,388.756,445.363,54.1,0.191194,69.8959,14.4068,54.9854,0.185963
5835,20181110,214117,65.9637,15.4325,54.9547,0.229111,153.584,88.1156,54.3791,0.242709,41.423,6.14245,55.5664,0.230119
5836,20181111,50422,106.896,38.1792,54.6689,0.215313,384.126,598.807,54.2064,0.264192,62.3125,14.8354,55.1556,0.240064
5837,20181111,51955,119.794,44.0323,54.5247,0.197307,1.50267e+08,4.25021e+08,53.8846,0.095362,52.6825,9.57172,55.3115,0.219536
5838,20181111,142937,89.5587,30.8643,54.9055,0.24881,184.514,150.529,54.3909,0.296803,50.952,10.1113,55.5939,0.222653
5839,20181111,151546,85.1066,26.582,54.9505,0.237428,953.708,3159.16,54.0956,0.225254,43.1961,9.10588,55.8582,0.318378
5841,20181111,190518,99.5483,41.1677,54.7741,0.268107,384.59,616.898,54.2029,0.278568,33.7484,5.46271,55.82,0.261117
5842,20181111,211850,145.749,60.1073,54.6423,0.18248,372.763,477.973,54.0893,0.222621,88.9073,21.3415,55.2173,0.170234
5843,20181112,33129,119.656,51.6069,55.0853,0.234165,3819.52,49188,54.5001,0.245123,31.5578,4.00008,56.1197,0.20304
5844,20181112,50529,109.334,43.0831,54.9376,0.23344,124.928,59.1787,54.6018,0.252345,88.4044,29.9682,55.32,0.23526
