5145,20181010,214212,5.86309,0.441404,52.3415,0.732908,7.01825,0.223847,49.0484,0.259827,6.24743,0.108046,55.5554,0.14411
5204,20181011,212505,7.57907,0.216851,54.1291,0.227324,8.19955,0.261344,52.3243,0.253864,7.31978,0.201205,55.8602,0.224006
5311,20181015,202640,19.6636,1.70103,53.8668,0.274051,30.7148,2.70078,52.0792,0.188373,18.0909,1.05925,55.5302,0.177491
5387,20181017,173125,44.752,4.31895,53.9074,0.136244,88.2222,22.7209,52.5325,0.189075,31.2794,1.52102,55.3006,0.0938593
5426,20181019,22109,52.9117,10.8257,53.9835,0.244946,139.19,54.6326,52.7209,0.185934,39.3003,6.1476,55.2975,0.235222
5429,20181019,93815,55.9979,10.6734,54.4738,0.217705,99.7722,22.9766,53.4263,0.151801,41.7265,6.32024,55.5944,0.223476
5431,20181019,225839,72.2362,19.5462,54.227,0.238925,405.163,370.858,53.1916,0.15651,64.935,10.9482,55.326,0.128819
5432,20181020,54934,97.1256,34.7459,54.1886,0.235175,1552.76,6823.58,53.0414,0.184049,63.7407,10.2736,55.4073,0.156234
5433,20181020,193012,103,26.5286,54.3287,0.160107,1772.31,9824.51,53.1083,0.199993,55.4201,5.77797,55.597,0.114687
5434,20181021,50907,153.755,73.9338,54.246,0.200255,1.87513e+08,3.12794e+08,53.393,0.106244,81.0957,14.594,55.4833,0.117665
5437,20181021,141854,172.114,137.829,54.1549,0.297412,-156.975,86.3025,52.9784,0.22903,205.231,124.782,55.2679,0.147866
5439,20181022,34311,370.087,306.918,54.0695,0.143261,9.14187e+07,1.33526e+08,53.4457,0.101713,95.3913,18.5311,55.0646,0.12273
5441,20181022,55914,218.087,105.136,54.352,0.141938,3.0773e+07,1.41421,53.5423,0.0615019,97.0981,26.308,55.306,0.167981
5442,20181022,150930,213.987,140.081,54.2932,0.196188,2.07571e+07,5.31821e+07,53.4492,0.102703,118.619,39.7703,55.1888,0.17942
