5145,20181010,214212,6.62243,0.384748,51.1845,0.485425,6.84509,0.116651,49.0695,0.138784,6.24655,0.168571,52.8164,0.243743
5204,20181011,212505,8.19281,0.280423,52.265,0.244133,8.84224,0.288718,50.8371,0.197967,7.63132,0.403848,53.6043,0.413777
5308,20181015,140011,22.6879,1.65764,53.5427,0.194064,35.8958,5.00547,52.4373,0.209797,17.1486,1.13899,54.5813,0.245419
5311,20181015,202640,25.8185,1.93764,53.9196,0.180669,30.2944,2.61004,53.1583,0.161931,22.8614,1.93522,54.5903,0.231994
5387,20181017,173125,58.3116,10.4757,53.821,0.194785,202.731,176.912,52.9385,0.262982,35.1964,4.19319,54.7956,0.212887
5424,20181018,175620,102.564,33.1955,53.985,0.198265,478.332,952.784,53.4262,0.254271,60.4237,11.2796,54.5073,0.200548
5426,20181019,22109,76.3586,16.4281,54.4194,0.179845,553.376,1088.91,53.7317,0.206575,47.736,6.32031,55.0717,0.180523
5429,20181019,93815,159.772,77.831,54.0533,0.194539,3100.75,45571.5,53.6871,0.286004,86.4669,19.6777,54.517,0.168635
5431,20181019,225839,616.048,1401.61,54.0544,0.235054,-764.765,1696.29,53.9498,0.170582,196.909,158.038,54.3261,0.262244
5432,20181020,54934,189.364,93.7023,54.3808,0.167845,-288.844,358.201,53.7453,0.25281,76.0353,20.6258,55.0223,0.232518
5433,20181020,193012,416.134,449.621,54.3538,0.166924,-279.829,262.729,53.9507,0.210348,125.564,36.3085,54.8205,0.150162
5434,20181021,50907,151.14,52.2532,54.6011,0.145698,341.71,248.182,54.2645,0.123507,116.608,36.1791,54.9559,0.17974
5437,20181021,141854,183.659,151.256,54.5099,0.288697,-130.468,47.0795,54.1583,0.167973,83.2181,30.5193,54.8588,0.279261
5439,20181022,34311,2.30916e+07,0.541924,54.17,0.0867773,-51.4463,11.7856,53.0176,0.277164,130.272,46.685,54.7527,0.177569
5441,20181022,55914,1.91538e+07,0.666757,54.0924,0.106767,-73.292,24.8193,53.422,0.281345,138.213,74.2323,54.6026,0.244664
5442,20181022,150930,2.26628e+07,4.52052e+07,54.486,0.0926772,-94.012,29.7729,53.9477,0.204884,174.623,77.6418,54.9618,0.162093
5449,20181022,191548,2.17018e+07,4.72186e+07,54.4713,0.135987,-106.49,51.3335,53.9731,0.28352,481.463,866.516,54.7819,0.241087
5450,20181023,5011,723.893,1932.33,54.649,0.23915,-84.9215,29.0873,54.2175,0.220769,134.246,61.3668,55.0384,0.220836
5452,20181023,54841,4.97004e+06,0.515004,54.808,0.0870517,-86.7479,22.3664,54.4874,0.182209,184.357,101.101,55.0297,0.18477
5460,20181023,203418,5.27602e+07,4.87467e+08,54.8462,0.0936757,-78.0454,26.0613,54.2138,0.265392,2.13915e+08,1.41421,54.7991,0.0757408
5758,20181101,200639,11.3995,0.345117,52.67,0.159028,12.5287,0.462246,51.5687,0.169019,10.6571,0.332298,53.8073,0.173831
5759,20181102,43730,12.1202,0.343876,53.134,0.141783,13.5587,0.281283,52.1996,0.0888729,11.0647,0.41607,54.1029,0.209584
5760,20181102,70531,12.4807,0.489996,53.5091,0.19214,13.0384,0.337901,52.745,0.106515,12.023,0.53157,54.1429,0.229883
5765,20181102,152712,12.4473,0.48521,53.5068,0.191182,14.1455,0.567101,52.6185,0.15661,11.2403,0.451797,54.4866,0.222194
5766,20181102,162108,13.6079,0.7063,53.4486,0.233286,15.8702,0.661441,52.5716,0.153965,12.1761,0.731552,54.3954,0.308644
5769,20181102,220658,15.5355,0.559239,53.3922,0.142241,16.78,1.0774,52.643,0.209481,14.2021,0.471553,54.1572,0.141888
5770,20181103,4218,15.434,0.689697,53.5289,0.178097,16.662,0.840615,53.0603,0.181734,14.6643,0.598973,54.0363,0.172892
5771,20181103,70848,16.7733,0.636922,53.4659,0.139437,19.9063,0.857941,52.7469,0.12805,14.6809,0.693866,54.2276,0.2007
5773,20181103,170758,20.198,1.2169,53.6248,0.185201,23.2154,1.00053,53.133,0.113347,18.704,1.36036,54.0149,0.244798
5774,20181103,210915,20.1131,0.916206,53.7537,0.140907,21.8151,1.75286,53.3266,0.221043,18.9127,1.22787,54.2125,0.215997
5776,20181104,60852,21.5438,1.53697,53.9053,0.206894,25.8371,2.47038,53.278,0.221782,18.8265,1.40338,54.5862,0.251378
5777,20181104,102436,27.5732,1.98385,53.6769,0.163121,32.63,2.70198,53.2822,0.153194,24.3078,1.86525,54.1308,0.199518
5778,20181104,185703,21.8646,1.94354,54.4299,0.261503,26.186,1.76266,54.058,0.163958,20.8937,2.16901,54.5902,0.325842
5779,20181104,215232,29.3191,2.97091,53.7918,0.216684,36.922,5.55239,53.256,0.247175,24.638,2.73866,54.3818,0.289962
5780,20181105,44659,34.1633,2.91271,53.6288,0.156355,36.8184,3.13483,53.5626,0.13618,33.6644,3.2807,53.7891,0.182548
5784,20181105,91033,48.6276,6.93084,53.3332,0.183369,143.595,76.7933,52.5085,0.221775,30.6217,3.69748,54.2115,0.250042
5785,20181105,164926,35.9495,4.39701,53.9727,0.214669,68.4848,18.6265,53.1806,0.245295,24.7793,2.456,54.8607,0.253776
5786,20181106,41203,42.1046,3.76236,53.9927,0.134242,78.8667,17.5533,53.2865,0.174731,29.0364,2.72185,54.7488,0.20569
5794,20181106,202406,54.511,8.47683,53.9181,0.180627,100.391,25.5189,53.5105,0.15681,39.1852,5.65487,54.3455,0.23483
5796,20181107,31757,64.9898,13.1686,53.9816,0.197912,153.225,86.4013,53.5042,0.221904,43.4632,5.62077,54.4495,0.192855
5797,20181107,62657,72.3151,8.01368,54.3796,0.0974472,211.448,81.9476,54.0546,0.122792,43.8017,3.29031,54.7382,0.118593
5809,20181107,171214,1114.21,0.665371,53.3001,0.106643,192.806,165.825,53.5839,0.278903,120.252,35.3233,53.7938,0.153975
5810,20181108,15721,105.934,41.3291,53.9187,0.233584,5.42886e+07,1.34031e+08,53.6593,0.134832,60.7178,11.2895,54.2556,0.206325
5814,20181108,112037,75.9137,18.7943,54.3256,0.208516,161.928,102.661,53.963,0.246206,54.5542,13,54.6791,0.27868
5816,20181108,213638,135.158,50.8478,54.1872,0.177977,7.49604e+06,1.41421,53.6745,0.121445,69.2359,16.2702,54.7878,0.216838
5817,20181108,231159,181.313,93.4865,54.2876,0.182329,2.80892e+06,1.41421,53.8729,0.0979238,99.8655,34.3026,54.7357,0.222628
5826,20181109,233403,577.427,811.662,54.2722,0.156318,-169.586,122.327,53.6869,0.263769,114.483,43.6447,54.8854,0.215065
5831,20181110,65737,2584.02,25383.6,54.2901,0.271429,-71.4996,15.3584,53.8567,0.173712,109.488,58.7123,54.6756,0.319705
5833,20181110,101208,2.52882e+07,0.645515,54.2066,0.115938,-127.232,71.1009,54.0793,0.271548,3.46158e+08,1.41421,54.137,0.081232
5834,20181110,144118,4.11717e+07,0.538313,54.3054,0.0909915,-75.5665,15.6973,53.61,0.170289,779.952,2021.8,54.4738,0.211388
5835,20181110,214117,5.81792e+06,0.579896,54.2724,0.0928577,-137.376,68.459,53.835,0.227249,246.404,206.973,54.6249,0.221094
5836,20181111,50422,4.9031e+06,1.86169e+07,54.2945,0.104002,-80.5502,26.8228,53.5414,0.255027,144.495,82.7528,54.8187,0.263703
5837,20181111,51955,6.45797e+06,4.22413e+07,54.3755,0.106067,-70.742,21.898,53.6281,0.274092,259.097,211.44,54.7739,0.205267
5838,20181111,142937,5.18491e+07,1.61917e+08,54.3814,0.138012,-53.7886,11.3359,53.5886,0.222218,1070.89,4349.06,54.4206,0.240638
5839,20181111,151546,5.47444e+06,1.75505e+07,54.4694,0.0779461,-97.2245,26.9376,53.9654,0.177036,147.501,72.0467,54.9239,0.219433
5842,20181111,211850,3.76029e+07,5.71237e+07,54.6608,0.0884791,-74.4688,18.4768,53.9221,0.206663,852.792,2262.03,54.8103,0.205105
5844,20181112,50529,569.078,1215.5,54.8764,0.238004,-348.867,553.876,54.5127,0.253272,435.902,702.426,55.1396,0.236482
