5145,20181010,214212,5.98767,0.465856,52.064,0.739026,7.24247,0.243056,48.7165,0.26319,6.36311,0.109727,55.3398,0.140606
5204,20181011,212505,7.82706,0.222728,53.8061,0.218075,8.53289,0.266037,51.9478,0.238623,7.51262,0.21052,55.5955,0.221437
5311,20181015,202640,21.1423,1.95042,53.5854,0.270847,35.8419,3.77268,51.7068,0.191485,19.0058,1.11936,55.3347,0.169325
5387,20181017,173125,53.8124,6.17901,53.6079,0.134295,144.39,60.7633,52.1735,0.187764,34.7615,1.83999,55.0594,0.0913863
5426,20181019,22109,67.3521,17.9761,53.6726,0.250036,352.773,343.763,52.3777,0.182189,46.3033,8.80238,55.0237,0.242354
5429,20181019,93815,71.3479,17.0298,54.1701,0.213149,187.284,75.8273,53.0506,0.141616,47.688,8.16972,55.3642,0.220477
5431,20181019,225839,101.751,39.2698,53.8937,0.240885,-456.023,466.316,52.8085,0.154611,81.0604,17.0013,55.0596,0.126604
5432,20181020,54934,152.099,84.1719,53.8922,0.231435,-244.943,173.687,52.6575,0.187363,76.9552,13.7714,55.1978,0.143329
5433,20181020,193012,170.112,70.274,54.0323,0.154909,-967.716,1.41421,52.9162,0.0950481,67.8148,8.66404,55.351,0.114495
5434,20181021,50907,357.95,408.869,53.9376,0.203718,-94.4725,27.8286,52.6757,0.202579,99.0791,23.2019,55.2649,0.126521
5437,20181021,141854,554.467,1449.7,53.8527,0.300393,-90.5031,28.2162,52.6185,0.224351,761.942,1835.39,55.0236,0.159602
5439,20181022,34311,1.0486e+07,2.9792e+07,53.8349,0.0644116,-97.5894,27.9249,52.7716,0.186288,137.988,38.6473,54.8189,0.121838
5441,20181022,55914,1163.63,2932.07,54.0549,0.13852,-180.526,60.5219,53.1129,0.126295,138.194,53.4115,55.073,0.167785
5442,20181022,150930,970.875,2844.93,54.0067,0.192887,-196.725,128.485,53.0541,0.217592,178.222,91.0978,54.9737,0.181585
5449,20181022,191548,6.60243e+06,4.28815e+07,53.9307,0.106964,-168.755,89.4985,53.0845,0.205315,242.743,208.682,54.8002,0.218891
5450,20181023,5011,715.77,1512.84,54.1683,0.189228,-103.142,43.2433,52.851,0.264865,79.287,15.363,55.6002,0.144186
