Timestamp,Timestamp,CorLifetime_TPCCenter,CorLifetime_TPCLow,CorLifetime_TPCHigh,Qratio_TPCCenter,Qratio_TPCLow,Qratio_TPCHigh,SetVoltage_A,Ka_prm,Ka_tpc,Ka_prm/Ka_tpc,CorLifetime_TPCCenter,CorLifetime_TPCLow,CorLifetime_TPCHigh
2018-10-03,22:59:36,1.100998328,1.072383141,1.122019819,0.071252754,0.06640337,0.074867766,3000,4.226094771,3.327620985,1.270004844,1.398273211,1.361931783,1.424970606
2018-10-04,1:34:41,1.107550186,1.078597895,1.12882503,0.072374913,0.067449156,0.076046859,3000,4.226094771,3.327620985,1.270004844,1.406594101,1.369824552,1.433613256
2018-10-04,7:17:27,1.472752258,1.421785541,1.510777272,0.138796613,0.12931108,0.145869496,3000,4.226094771,3.327620985,1.270004844,1.870402502,1.805674525,1.918694454
2018-10-04,7:18:43,1.406049669,1.35932796,1.440820964,0.126384429,0.117711181,0.132853309,3000,4.226094771,3.327620985,1.270004844,1.785689891,1.726353094,1.829849604
2018-10-04,16:22:24,1.590552098,1.531270135,1.634995123,0.160655724,0.149676313,0.168842517,3000,4.226094771,3.327620985,1.270004844,2.02000887,1.944720489,2.076451726
2018-10-05,19:14:58,2.041597452,1.966155794,2.121914626,0.218285646,0.205903385,0.231229861,1200,4.515117865,3.327620985,1.356860618,2.770163179,2.667799365,2.87914239
2018-10-06,1:20:18,2.19223978,2.10549076,2.285116485,0.242351013,0.228603643,0.25672229,1200,4.515117865,3.327620985,1.356860618,2.974563821,2.856857494,3.100584565
2018-10-06,19:58:05,2.665979386,2.538322101,2.805148192,0.311765355,0.294016325,0.330323923,1200,4.515117865,3.327620985,1.356860618,3.617362436,3.444149293,3.806195108
2018-10-07,15:31:59,3.038622157,2.874176641,3.220384329,0.359668578,0.339229441,0.381037631,1200,4.515117865,3.327620985,1.356860618,4.122986737,3.899857092,4.36961267
2018-10-08,8:30:54,3.709756016,3.468801492,3.982664191,0.432757301,0.408297506,0.45832168,1200,4.515117865,3.327620985,1.356860618,5.033621839,4.706680135,5.403920194
2018-10-08,14:01:27,3.844224679,3.585646306,4.138646725,0.445623777,0.420391338,0.471998521,1200,4.515117865,3.327620985,1.356860618,5.216077073,4.865222262,5.615566751
2018-10-08,21:54:20,4.275166949,3.956663544,4.643939634,0.483451367,0.455977939,0.512174748,1200,4.515117865,3.327620985,1.356860618,5.800805667,5.36864094,6.3011788
2018-10-09,12:08:22,5.285597275,4.806358129,5.862210773,0.555512755,0.523887007,0.588580962,1200,4.515117865,3.327620985,1.356860618,7.171818783,6.52155806,7.95420293
2018-10-09,17:11:04,4.85427929,4.449129349,5.33338446,0.527241148,0.497387309,0.558446508,1200,4.515117865,3.327620985,1.356860618,6.586580396,6.036848396,7.236659332
2018-10-10,8:01:07,5.563695349,5.037886699,6.202279082,0.572078143,0.539685511,0.605937231,1200,4.515117865,3.327620985,1.356860618,7.549159107,6.835710058,8.415628225
2018-10-10,14:48:32,5.800769733,5.231488473,6.49834594,0.585285852,0.552145363,0.619926653,1200,4.515117865,3.327620985,1.356860618,7.870836003,7.09840068,8.817349685
2018-10-10,23:37:10,6.9780131,6.170305061,8.012713456,0.640641093,0.604366238,0.678558156,1200,4.515117865,3.327620985,1.356860618,9.468191165,8.372243937,10.87213533
2018-10-11,10:13:26,6.85694594,6.075452488,7.853490318,0.635624103,0.599633324,0.673244229,1200,4.515117865,3.327620985,1.356860618,9.303919903,8.243542215,10.65609172
2018-10-11,17:22:50,8.114121489,7.042193848,9.547785428,0.681854723,0.643246239,0.72221106,1200,4.515117865,3.327620985,1.356860618,11.00973189,9.555275493,12.95501403
2018-10-12,10:22:23,8.366057464,7.231186704,9.898538569,0.689763274,0.650706986,0.730587688,1200,4.515117865,3.327620985,1.356860618,11.3515739,9.811712457,13.43093716
2018-10-12,22:43:05,11.92586652,9.745579778,15.30321455,0.770632387,0.726997069,0.81624313,1200,4.515117865,3.327620985,1.356860618,16.18173861,13.2233934,20.76432915
2018-10-13,12:40:15,10.6934283,8.906729955,13.33159534,0.747835686,0.705491179,0.792097181,1200,4.515117865,3.327620985,1.356860618,14.50949173,12.08519111,18.08911669
2018-10-13,23:30:53,12.84983546,10.35397331,16.85874207,0.785205835,0.740745328,0.831679125,1200,4.515117865,3.327620985,1.356860618,17.43543568,14.04889862,22.87496318
2018-10-13,23:31:55,14.78326829,11.57363029,20.35066678,0.810434874,0.76454583,0.858401372,1200,4.515117865,3.327620985,1.356860618,20.05883454,15.70380315,27.6130183
2018-10-14,21:32:44,16.06859167,12.34682531,22.86884858,0.824175575,0.777508495,0.872955332,1200,4.515117865,3.327620985,1.356860618,21.80283922,16.75292102,31.02984001
2018-10-15,15:35:40,14.34568396,12.4967474,14.71809849,0.802771679,0.777098568,0.807246492,500,4.579519547,3.327620985,1.376214289,19.74273525,17.19820233,20.25525744
2018-10-16,9:41:06,17.85745896,15.08791311,18.43622256,0.838213367,0.811494361,0.842870186,500,4.579519547,3.327620985,1.376214289,24.57569018,20.76420161,25.37219292
2018-10-17,11:34:52,18.06035232,15.22853362,18.65357722,0.83987689,0.813061066,0.844550729,500,4.579519547,3.327620985,1.376214289,24.85491492,20.95772556,25.67131951
2018-10-18,8:25:44,24.89602712,19.81468063,26.03798199,0.881096877,0.852953462,0.886002147,500,4.579519547,3.327620985,1.376214289,34.26226825,27.26924661,35.83384286
2018-10-19,9:29:07,29.68530175,22.72941234,31.32476694,0.899276538,0.87052892,0.904287197,500,4.579519547,3.327620985,1.376214289,40.85333643,31.28054203,43.10959185
2018-10-20,11:50:24,44.41833865,30.478956,48.18734,0.931507426,0.901765998,0.936691182,500,4.579519547,3.327620985,1.376214289,61.12915232,41.94557475,66.31610584
2018-10-21,10:55:05,33.27134851,24.77917396,35.34284135,0.909625719,0.880571055,0.914689816,500,4.579519547,3.327620985,1.376214289,45.78850522,34.10145326,48.63932327
2018-10-22,10:00:06,47.44663212,31.87928432,51.77012955,0.935735298,0.905871093,0.940940412,500,4.579519547,3.327620985,1.376214289,65.29673307,43.87272659,71.246792
2018-10-22,14:57:25,28.51494354,22.05142616,30.0197812,0.895366565,0.866825735,0.900340907,500,4.579519547,3.327620985,1.376214289,39.24267274,30.34748777,41.31365182
2018-10-24,17:12:19,146.7027733,58.38460617,197.9001491,0.978746683,0.947452196,0.984201277,500,4.579519547,3.327620985,1.376214289,201.8944527,80.34972924,272.3530129
2018-10-24,23:36:23,160.9788255,60.5284729,224.7739756,0.980613091,0.949265347,0.986076947,500,4.579519547,3.327620985,1.376214289,221.5413599,83.30014926,309.3371569
2018-10-25,12:28:26,122.4277514,54.13321262,156.110169,0.974586536,0.943444196,0.980014547,500,4.579519547,3.327620985,1.376214289,168.4868207,74.4989007,214.8410451
2018-10-25,12:44:30,154.1578759,59.53795126,211.6951911,0.979764025,0.948443423,0.98522315,500,4.579519547,3.327620985,1.376214289,212.1542716,81.93697924,291.3379468
2018-10-25,12:58:14,130.2933058,55.60453511,169.1501321,0.976102213,0.944898671,0.981540935,500,4.579519547,3.327620985,1.376214289,179.3115091,76.52375573,232.7868288
2018-10-25,12:58:49,131.4044921,55.80592847,171.02769,0.976301885,0.945091959,0.981741719,500,4.579519547,3.327620985,1.376214289,180.8407396,76.80091615,235.3707507
2018-10-27,1:58:33,173.8100431,62.25657414,250.6062187,0.982031356,0.950638273,0.987503114,500,4.579519547,3.327620985,1.376214289,239.1998648,85.67838689,344.8878589
2018-10-27,1:59:09,134.7874035,56.41398997,176.7916988,0.976889736,0.94566741,0.98233171,500,4.579519547,3.327620985,1.376214289,185.4963506,77.63773907,243.3032619
2018-10-30,11:43:58,7.102754372,6.618056996,7.19284734,0.641654402,0.621138118,0.645230367,500,4.579519547,3.327620985,1.376214289,9.774912055,9.107864601,9.898899285
2018-10-30,17:42:19,7.095460755,6.611536723,7.185405533,0.641361812,0.620846482,0.64493764,500,4.579519547,3.327620985,1.376214289,9.764874476,9.098891308,9.888657764
2018-10-30,17:45:13,7.449219989,6.917954626,7.548357069,0.655033727,0.63409394,0.658683495,500,4.579519547,3.327620985,1.376214289,10.25172299,9.520588004,10.38815685
2018-10-31,1:53:39,8.195254255,7.557053614,8.315352115,0.680753112,0.659000046,0.684544603,500,4.579519547,3.327620985,1.376214289,11.278426,10.40012516,11.4437064
2018-10-31,2:07:50,7.931753683,7.331624832,8.044366025,0.672111596,0.650603858,0.675860431,500,4.579519547,3.327620985,1.376214289,10.91579275,10.08988685,11.07077147
2018-10-31,10:45:53,8.475375114,7.79461241,8.603887758,0.689460705,0.667429394,0.693300693,500,4.579519547,3.327620985,1.376214289,11.66393233,10.72705697,11.84079327
2018-10-31,21:42:51,10.22559004,9.250435294,10.41332744,0.734768072,0.711279377,0.738862109,500,4.579519547,3.327620985,1.376214289,14.07260313,12.73058123,14.33097001
2018-10-31,21:45:19,9.570648747,8.711810312,9.734775313,0.719433464,0.696453795,0.723438716,500,4.579519547,3.327620985,1.376214289,13.17126356,11.98931783,13.39713688
2018-11-01,13:11:21,10.9132017,9.809774136,11.12725541,0.749175885,0.72523151,0.75334933,500,4.579519547,3.327620985,1.376214289,15.01890412,13.50035133,15.31348789
2018-11-01,23:00:52,13.20945794,11.62592892,13.5245007,0.787744578,0.762557201,0.79213471,500,4.579519547,3.327620985,1.376214289,18.17904477,15.9997695,18.61261111
2018-11-01,23:03:32,12.27095135,10.89295818,12.54230041,0.773500814,0.748773931,0.777810666,500,4.579519547,3.327620985,1.376214289,16.88745858,14.99104469,17.26089303
2018-11-02,11:47:38,13.43048174,11.7970929,13.75621602,0.790843583,0.765562295,0.795250067,500,4.579519547,3.327620985,1.376214289,18.48322088,16.23532781,18.93150104
2018-11-02,11:49:39,15.39643322,13.28967111,15.82548345,0.814898054,0.788879762,0.819432889,500,4.579519547,3.327620985,1.376214289,21.18879139,18.28943528,21.77925645
2018-11-02,17:14:42,13.06297967,11.51288238,13.37086157,0.785639966,0.760530164,0.790016542,500,4.579519547,3.327620985,1.376214289,17.97745927,15.84419323,18.40117075
2018-11-02,17:17:09,15.82085845,13.60311759,16.2746258,0.819385186,0.793202214,0.823948795,500,4.579519547,3.327620985,1.376214289,21.77289145,18.7208048,22.39737257
2018-11-03,15:13:17,19.73807332,16.40021648,20.44987443,0.852427092,0.825171553,0.857177702,500,4.579519547,3.327620985,1.376214289,27.16381853,22.57021225,28.14340939
2018-11-03,15:16:01,19.49806046,16.23530513,20.19205235,0.850753343,0.823562455,0.855492647,500,4.579519547,3.327620985,1.376214289,26.8335094,22.3432589,27.78859096
2018-11-04,12:08:02,21.45645932,17.57000962,22.3000601,0.863397338,0.835796688,0.868208082,500,4.579519547,3.327620985,1.376214289,29.52868589,24.18009829,30.68966134
2018-11-04,12:10:10,22.78143678,18.45009852,23.7343438,0.870804604,0.842978554,0.875654596,500,4.579519547,3.327620985,1.376214289,31.35213881,25.39128921,32.66354307
2018-11-04,21:57:54,25.29726256,20.06542233,26.47796556,0.882867708,0.854650415,0.887785912,500,4.579519547,3.327620985,1.376214289,34.8144542,27.61432092,36.43935453
2018-11-04,22:04:50,25.04851143,19.90775334,26.20582945,0.881776121,0.853587947,0.886689269,500,4.579519547,3.327620985,1.376214289,34.47211934,27.3973346,36.06483693
2018-11-05,15:46:03,33.01078223,24.63305702,35.04941232,0.908945868,0.879906979,0.914007235,500,4.579519547,3.327620985,1.376214289,45.42991018,33.90036505,48.23550204
2018-11-06,9:05:05,39.71788022,28.18125037,42.70792031,0.923718499,0.894195576,0.928864272,500,4.579519547,3.327620985,1.376214289,54.66031427,38.78343943,58.77525017
2018-11-06,9:07:08,35.35277038,25.91264919,37.7017379,0.914712723,0.885483616,0.919807265,500,4.579519547,3.327620985,1.376214289,48.65298774,35.66135807,51.8856704
2018-11-06,20:33:04,34.53235566,25.46635128,36.77110662,0.912777504,0.883598293,0.917863388,500,4.579519547,3.327620985,1.376214289,47.52392128,35.04715651,50.60492234
2018-11-06,20:36:40,40.11194381,28.37734087,43.1645729,0.924438838,0.894886844,0.929589698,500,4.579519547,3.327620985,1.376214289,55.20263021,39.05330197,59.40370199
2018-11-07,11:38:55,55.99170204,35.50279319,62.12309702,0.945269058,0.915057358,0.950534882,500,4.579519547,3.327620985,1.376214289,77.05658039,48.85945128,85.49469376
2018-11-07,11:41:15,48.94221132,32.52940859,53.5642258,0.937636534,0.907662642,0.942860929,500,4.579519547,3.327620985,1.376214289,67.35497054,44.76743691,73.7158529
2018-11-08,10:07:13,73.51673932,41.8171334,84.46735067,0.958037645,0.927405311,0.963376828,500,4.579519547,3.327620985,1.376214289,101.1747871,57.54933649,116.2451749
2018-11-08,10:09:31,63.36113624,38.32951708,71.32754858,0.95147756,0.921067431,0.95677797,500,4.579519547,3.327620985,1.376214289,87.19850103,52.74962908,98.16199152
2018-11-08,17:07:56,84.51473949,45.17299352,99.3057979,0.963396982,0.932612198,0.968762673,500,4.579519547,3.327620985,1.376214289,116.3103921,62.16771914,136.666058
2018-11-08,17:11:01,78.65580064,43.41500675,91.33503734,0.960724717,0.929981287,0.966083348,500,4.579519547,3.327620985,1.376214289,108.2472367,59.74835262,125.6965834
2018-11-09,13:10:03,118.2208517,53.29464979,149.3340917,0.973694194,0.942580368,0.979117236,500,4.579519547,3.327620985,1.376214289,162.6972254,73.34485855,205.5157107
2018-11-11,22:11:07,198.4895651,65.18577506,305.2442881,0.98424782,0.952803194,0.989728498,500,4.579519547,3.327620985,1.376214289,273.1641757,89.70959505,420.0815507
2018-11-12,8:11:44,267.9710562,71.20962712,508.0536979,0.988308174,0.956707968,0.993816055,500,4.579519547,3.327620985,1.376214289,368.7855965,97.99970633,699.1907584
2018-11-13,17:11:46,5301.308729,95.33603914,165489766.5,0.999405695,0.967483338,0.999999981,500,4.579519547,3.327620985,1.376214289,7295.736821,131.2028193,227749381.3
2018-11-14,21:43:02,165386550.5,101.596345,165386550.5,0.999999981,0.969456068,0.999999981,500,4.579519547,3.327620985,1.376214289,227607333.9,139.8183417,227607333.9
2018-11-15,6:35:14,165352145.1,114.8998377,165352145.1,0.999999981,0.972944241,0.999999981,500,4.579519547,3.327620985,1.376214289,227559984.8,158.1267984,227559984.8
2018-11-15,6:35:50,165352145.1,102.1101499,165352145.1,0.999999981,0.969607402,0.999999981,500,4.579519547,3.327620985,1.376214289,227559984.8,140.5254473,227559984.8
2018-11-15,17:07:04,582.7314675,83.15863435,165352145.1,0.994606394,0.962811319,0.999999981,500,4.579519547,3.327620985,1.376214289,801.963372,114.4441008,227559984.8
2018-11-16,18:07:40,302.1952355,73.44231989,646.6622623,0.989625401,0.957996031,0.995138322,500,4.579519547,3.327620985,1.376214289,415.885401,101.07237,889.9458453
2018-11-16,18:08:33,453.2784913,79.91587836,2255.134595,0.993071367,0.96133186,0.998603485,500,4.579519547,3.327620985,1.376214289,623.8083364,109.9813737,3103.548453
2018-11-17,17:03:16,452.7049107,79.8706532,2244.699047,0.993062619,0.961310395,0.998596997,500,4.579519547,3.327620985,1.376214289,623.0189667,109.9191342,3089.186902
2018-11-17,17:03:52,2279.384197,92.98599747,165248929,0.998618332,0.966675388,0.999999981,500,4.579519547,3.327620985,1.376214289,3136.921101,127.9686584,227417937.3
2018-11-18,14:29:50,1264.992374,90.02310645,165214523.7,0.997511757,0.965597672,0.999999981,500,4.579519547,3.327620985,1.376214289,1740.90058,123.8910854,227370588.2
2018-11-19,18:28:26,164423200.5,111.5536473,164423200.5,0.999999981,0.972144078,0.999999981,500,4.579519547,3.327620985,1.376214289,226281557.9,153.5217234,226281557.9
2018-11-19,18:29:28,164388795.1,104.7716194,164388795.1,0.999999981,0.970367897,0.999999981,500,4.579519547,3.327620985,1.376214289,226234208.7,144.1881997,226234208.7
2018-11-20,4:45:11,11606.55887,95.60167861,164319984.4,0.999728507,0.967572208,0.999999981,500,4.579519547,3.327620985,1.376214289,15973.11215,131.5683961,226139510.4
2018-11-20,4:45:46,164251173.7,129.3000196,164251173.7,0.999999981,0.975920858,0.999999981,500,4.579519547,3.327620985,1.376214289,226044812.1,177.9445345,226044812.1
2018-11-20,11:20:42,525.5855324,81.44170293,7805.780305,0.994021713,0.962042387,0.999596338,500,4.579519547,3.327620985,1.376214289,723.3183196,112.0812353,10742.42639
2018-11-20,11:21:38,164319984.4,102.5800471,164319984.4,0.999999981,0.969744496,0.999999981,500,4.579519547,3.327620985,1.376214289,226139510.4,141.1721265,226139510.4
2018-11-20,18:04:57,164079146.9,135.3401457,164079146.9,0.999999981,0.976983026,0.999999981,500,4.579519547,3.327620985,1.376214289,225808066.4,186.2570424,225808066.4
2018-11-20,18:05:32,164113552.3,116.1403186,164113552.3,0.999999981,0.973229317,0.999999981,500,4.579519547,3.327620985,1.376214289,225855415.6,159.833966,225855415.6
2018-11-22,1:35:49,293.2488912,72.67513374,599.0076137,0.989283552,0.957456556,0.994739252,250,4.591167249,3.327620985,1.379714598,404.5997759,100.2709429,826.4595486
2018-11-22,1:37:09,307.5879841,73.51235752,662.2177275,0.989780568,0.95793074,0.995240204,250,4.591167249,3.327620985,1.379714598,424.3836317,101.4260728,913.6714653
2018-11-23,7:41:01,328.037893,74.61159334,765.0974788,0.990414585,0.958537505,0.995878915,250,4.591167249,3.327620985,1.379714598,452.5986695,102.9427045,1055.61616
2018-11-23,7:41:34,212.8650074,66.44078326,338.2265806,0.985266655,0.953558672,0.990701988,250,4.591167249,3.327620985,1.379714598,293.692958,91.66931854,466.6561505
2018-11-23,17:43:45,351.5669232,75.68046917,908.6557617,0.991053222,0.959110962,0.996528873,250,4.591167249,3.327620985,1.379714598,485.0620159,104.4174481,1253.685619
2018-11-24,7:17:19,342.7481178,75.23147216,852.6907248,0.990824083,0.958872016,0.996301473,250,4.591167249,3.327620985,1.379714598,472.8945814,103.7979603,1176.46984
2018-11-24,7:17:59,493.2093181,80.61575416,3542.100204,0.993614379,0.961565429,0.9991084,250,4.591167249,3.327620985,1.379714598,680.4880958,111.2267328,4887.087357
2018-11-24,17:43:23,317.7983434,73.97566578,713.0704426,0.990107273,0.958188632,0.995578898,250,4.591167249,3.327620985,1.379714598,438.4710135,102.0653059,983.8336987
2018-11-26,18:24:02,263.8180155,70.4935872,489.6653872,0.988095195,0.956169253,0.993568312,250,4.591167249,3.327620985,1.379714598,363.9935671,97.2610313,675.5984826
2018-11-27,1:44:38,455.2191866,79.46620721,2223.188961,0.993083317,0.961020419,0.998579832,250,4.591167249,3.327620985,1.379714598,628.0725568,109.6406861,3067.366262
2018-11-27,1:45:11,286.3402851,72.04243402,572.9945937,0.989026417,0.957091059,0.99450108,250,4.591167249,3.327620985,1.379714598,395.0678712,99.39799786,790.5690053
2018-11-28,17:37:39,132.8740816,55.9135163,172.8980384,0.97650198,0.94505917,0.981891914,250,4.591167249,3.327620985,1.379714598,183.32831,77.14469464,238.5499474
2018-11-30,0:43:07,247.723265,69.47657809,435.7342735,0.987326653,0.955542129,0.99277514,250,4.591167249,3.327620985,1.379714598,341.7874049,95.85784898,601.1889378
2018-11-30,0:43:40,163.6290368,60.70310011,228.903835,0.980876025,0.949282182,0.986291882,250,4.591167249,3.327620985,1.379714598,225.7613707,83.75295333,315.8219625
2018-12-01,1:42:16,261.4236243,70.46795645,480.3306379,0.987986816,0.956153666,0.993443729,250,4.591167249,3.327620985,1.379714598,360.6899906,97.22566818,662.7191928
2018-12-01,1:42:49,860.9413963,86.73459351,315333768.1,0.996336852,0.964227753,0.99999999,250,4.591167249,3.327620985,1.379714598,1187.853412,119.6689848,435070602.9
2018-12-02,5:42:31,344.2074967,75.36592526,860.3661613,0.990862809,0.958943861,0.996334407,250,4.591167249,3.327620985,1.379714598,474.9081078,103.9834672,1187.059752
2018-12-02,5:43:06,1654.767851,91.12041634,315264782.4,0.998092462,0.965919862,0.99999999,250,4.591167249,3.327620985,1.379714598,2283.107359,125.7201686,434975422.3
2018-12-03,6:36:35,342.629154,75.25144142,851.4009323,0.990820912,0.958882703,0.99629588,250,4.591167249,3.327620985,1.379714598,472.7304453,103.8255122,1174.690295
2018-12-04,17:24:01,16.26148562,13.9186751,16.73523606,0.823413894,0.796920371,0.827955353,250,4.591167249,3.327620985,1.379714598,22.43620909,19.20379921,23.08984948
2018-12-04,17:26:15,14.61599664,12.69478527,14.99772433,0.805597984,0.779669336,0.810042641,250,4.591167249,3.327620985,1.379714598,20.16590392,17.51518056,20.69257919
2018-12-04,19:48:42,16.48959437,14.08679862,16.97659975,0.82563004,0.799082325,0.830180732,250,4.591167249,3.327620985,1.379714598,22.75093406,19.43576169,23.4228625
2018-12-04,19:49:16,16.70260585,14.24196261,17.20246542,0.827650033,0.801037365,0.832211858,250,4.591167249,3.327620985,1.379714598,23.0448291,19.64984371,23.73449265
2018-12-05,1:22:56,17.95172371,15.13973372,18.53056941,0.838615972,0.811644909,0.843239252,250,4.591167249,3.327620985,1.379714598,24.76825525,20.88851162,25.56689711
2018-12-05,1:23:35,18.65305485,15.63441879,19.27908306,0.844183887,0.817022086,0.848839901,250,4.591167249,3.327620985,1.379714598,25.73589207,21.57103582,26.59963233
2018-12-05,22:32:34,18.49579589,15.52569468,19.11065307,0.842968985,0.815866654,0.847614737,250,4.591167249,3.327620985,1.379714598,25.51891959,21.42102759,26.367247
2018-12-05,22:33:25,18.94225399,15.83651361,19.58832673,0.846369831,0.819131843,0.851038923,250,4.591167249,3.327620985,1.379714598,26.13490434,21.84986901,27.02630034
2018-12-06,17:57:17,25.90536361,20.43059984,27.12795058,0.885179392,0.856716897,0.890058307,250,4.591167249,3.327620985,1.379714598,35.74200833,28.18839683,37.42882942
2018-12-08,17:16:29,35.92703481,26.18743986,38.32420884,0.915812689,0.886343049,0.920864318,250,4.591167249,3.327620985,1.379714598,49.56905438,36.13119304,52.87647037
